,Message,Intent
5,"Q: ""I know ur right like 12 stop act like a slut"" <--- People who say this ... need to shut the fuck up I bet some of you dont know Laura well this nigguhh is Fukking Amazmark Okay? shut up..bye ... (I love you Laura <33) A: LMAO I Love You Alex <3333333",1
2,Question: I want you Dead.a: So ... how is the weather? ° C:,1
10,"Q: VVV so do you have nuts? I knew that. Hahaha: Yes, maybe you should grow some and it should stop anonymous next time (:",1
0,Q: Good ... You just geek. happy now? A: =) Yes I'm thankful,1
3,"Q: hold, call me now because you don't answer my question: lmao u geek yeah yes",1
8,"Q: You can suck the bitch Dick, do not try Me Girl Danya: Close the damn upppp's bitch ... RR her pathetic, so, why do not you stop writing on my FormSpring and getting an LYF because you have nothing good that say that I give a fuck high accerte.",1
7,Question: Do you have a gag reflex? A: Do you have a name?,1
2,Q: Did you call me fat? A: I don't know that I'm sorry,1
9,Q: I kno her funny .laff away nigguh. Ok.bah.a: lol,1
10,Question: And why did you tell me fat? A: I do not know that I'm sorry,1
10,Q: Im 200-Iia Question Kuchi! XDDA: WOOOOT. Scoreee. My formist were brutally raped today.,1
2,Q: You are a nasty. (: A: You,1
3,Q: All these people are lied to you are not beautiful VV]: A: You are right. I am a sexy beast.,1
4,Q: I think the computer screen 333Nen think about YAH N Y0 D! (K: Lmfao beffao,1
2,Q: LOL you have an actor of what it_oa: I'm doing so many :) You can stop my hand please: P,1
0,"Q: Your answer to banana questions was wrong! What do you think about bananas? This deadline this time the Bitchho! A: You just called a bitch to me! Lol! Now, Banana will think of stabbing you in the intestine. My productive way :)",1
10,"Q: Hang hanging alongside Gurl Dat hangs hangs on Hanging, his name Katyan, I hear hearing about it? damn bitch hops from hop;]",1
3,P: MHHM SUREEE. Thats why I made university? And you do not have ?? I thought soo :) A: There is a difference though. Girls are easier to make than boys.,1
8,Q: I don't want to get something with it. Why do you have a lot of beef with me? I don't like beef. Preferably chicken but hey. Your cinema took me out of my friend. Jump from my mind! A :: X !! I love you.,1
5,"Q: Why do you give your niece a black eye and spendered it to bed hungry? Lmaoa: Lmao told her that not the cages of the bed with the intestines of water worried because, usually, they wake up when I go to work, but nowadays, there is no Peep Lol your idiot.",1
1,Question: yo..a: Wow u betah talk to me now cause this shit is not funny no longer wtf is going on,1
8,Q: Why do you have to make you make it going to make a Brand Cadran? A: o.o that's a private business.,1
10,Q: Oh and before I go .. You don't add me to Facebook Punk: P lol .. see you tomorrow :). else to do,1
3,Q: What is the last item for the groceries you bought? A: Milk and bread yesterday,1
5,Q: ** bitch *** lol vvva:.,1
1,Q: How can you be a dirty slut? ): A: I: I'm decoking my wife that I feel like dirty):,1
2,Q: Why do you look like a fyon mix [when she's ugly] and the dog from men in black. Phone Homeeeeee! Lmfaoo.,1
3,Q: You are ... Babya: Really,1
2,Q: Do you want to ask Si Kesha T K Porn Video? A: Yes !!! any popular XD,1
2,Question: Are not you like a killer? Or googeman? Lola: Not both. I am in a quarrel but never hurt anyone.,1
10,Q: What was the last item buying the food you bought? A: milk and bread yesterday,1
9,"Q: UHM I've done right there Vvvvvvv. You are ""Damfock"". Stop starting shit with everyone KcoolBye.a: Your bitch is copied to me",1
6,Q: What is RASIS ??????? R are calling and a Raisin? A: Yes they,1
8,Q: I swear to curse God's deceit. I hate you so much. You think you can add people and just talk to pages? haha naaa. Yuuu should fuck us. I'm going to lose your ass and get to my hand with myself. Kbitchhhh? A: The lame ass joke you can't shit,1
8,Question: You growing love is bitch so you are using it !!! Mute pay you !!! A: Get some boobs & in life!,1
6,"Q: Have you just said damn my name: No, I think I have entered the name Billy.",1
10,Q: Why did the bank leave the open door but the teens on the table? A: Because we are not a bank of the bank to restore the bank to slaves to ...,1
5,M: Ahaaa and Wannah Fite Amberr is soft. !!! On Friday we gunna fit her @ Dah Dog Park.A: Ahaaa lol uh huh w.e and say an economy.;],1
2,Q: Your image shows store ... A: I told you your monitor to punch you in the face.,1
0,Q: Why r like this bithh ?? I hate you and your ass prostitute !! A: Your bitch for presence on anonymous. Do you think honestly I care if your low life hated me? It is likely to speak everything until you shut up now!,1
9,Q: You and Frances grow me with a most unpleasant couple I looked like Freakin. Your exit from his league like no joke.A: I appreciate that you were trying to help but that it does not work ... So why do not you go and do not stop being jealous yeah?,1
1,Q: How do you call? RA:? ^,1
1,Question: Do you like pussy? A:> _>,1
9,Q: Sarah Stanford takes the command to Butthole.a: Yess means stopping the hate :),1
7,All: Movement,1
0,Q: ohhh yoe how you daring to eat bitch lol jokesa: mmmm socks.,1
8,"Question: Whoever you said ugly and usually a jealous fuckin whor is frankly a life! You don't mind attention: I can die! A: Ahhh Thankyouuu stranger but TBH, I couldn't really deal with what she thinks I'm! †",1
6,Q: The best 5 ugliest people Yves Sina ever: Haha funny you can not see my best friends and I have five times anyway :),1
4,Q: Maybe its conversation.: It's not. Maybe it's. How do we say that? I know! You tell me! Thank you: D.,1
9,Q: Here is a cookie it eats: there: yay nom nom,1
5,"F: Listen to stealing my husband): A: Hey, hey, he came to me.",1
2,Q: Girls how you have used your pictures of you. You are clearly hot (; it is a real dumb bar: hahahahaha and it begins to accept it as a compliment .: DDDDDD,1
9,Q: I love how most ur comments call you a hoe / slut / bitch and guess wat u are a lol: lol to deff ... get life,1
0,Question: NERD = PA: Welcome Welcome ?? U late Lol Jokes missed you,1
3,"Question: I took your ""1000th virgin"" ... Hahah !! :-D yay! A: Really! Hey, you deserved it: D",1
5,Q. Do you see with,1
3,Q: Are you kiwis? Cijuz? A: Yes Mr Yes Yes Yes Yes I lmfao Chinese,1
1,"Q: By the way, I was the 1 that will be advised UR UR NASTY & PPPPPPPPPPPPPPPPPPPPPPPPPPPPLEASE. That's him (; A: Nop; D",1
9,"Q: Do you think you don't start speaking? or just as possible, it is impossible?",1
6,"Q: Tell me to my face trick ass Nigga, I'll be fxckin-murder-murder-i-Iint-Tryna, which no body does not feel bad to breastfire so you can say something. What's up?! A:.",1
2,Q: You are a good comparison with a camel! A: Which means?,1
10,Q: All these people lie you're not cute VV]: A: You're right I am a sexy monster.,1
9,Q: Damn all this PPL Hatin and guitar in my baby Laura <3. You need a fucking life or kill your own fools! A: Ily Babe <33,1
1,"Question: Stop thinking of your friends with Moises, because if I am not friends with him and I am 2 years older than your ass how hell a 13 year old girl are friends with him like wtff.a: hahaha! R Idk Why don't you ask him :)",1
10,"Question: She likes Issac, they are attached. A: No WTF? this is not true.",1
5,Q: You are a moss that is wearing too many makeup (: A: Haha! R YA TU SABES <3,1
1,"Q: No! You are stupid, lola: nah Ahh, she answered",1
6,Q: Have you ever kissed a girl?,1
5,Q: Get Nakeda: It's no,1
5,Q: If I come back the hands of the time,1
2,Question: Dick Face): A: What if Dicks had faces?,1
0,Q: S virgin? A: uhm no,1
7,Q: LOL Yes :) that disappeares even though it's d; A: Hah one is doing here.,1
2,Q: Don't call yourself and it is for yourself. That's my nickname.,1
9,"Question: (; Hehe is funny, I want to fuck your tight assa :: Ohaha maybe I know who you are: D",1
4,"Question: ""Do you know that you hurt someone who should be really bad for you? A: I know it ...",1
7,"Q: Listen to tabi ""fake"" obviously your false slut that has no life I do not have) ha Now I just want to find out who Cheyenne is>.",1
4,Q: I'm the question 200 bitches! XDDA: Wooooot. Scoraee My FormSpring was brutally violated today.,1
10,Q: Gahah. XD I will wake up your ass. lmfaoo.a: lmfao; d,1
10,Q: 2 November is also Birthday Louise Kelly !! A: Ahhh I see. Sucks you so long to wait then good to put the important people first per year then;),1
6,"Question: So what are you doing Game. If you 2 like each other, you will be all: I know when I did something I have done to people. Thank you for making me feel bad.",1
10,"Q: I want to be my true testing Dun Dun Dun, which is my true test to catch them, I would definitely want to be my actual test. These Pokemon to understand the power of Pokemon OHH I and youua: Man loves me with me",1
9,Question: Oh bitch you can not hide CUS I will find you and we gon we have a Hoe problem: FRM wipes .... Who ?? WTF I'm not hidden from no one is ull find me oh yeah and in royal palm as d.f hoe u dnt skare me.,1
10,Q: Dammn Girrrrrlll and bees Lookin Sexii mad! =) Iwood do and inn all sorts of Modi.A: LOL Sweet Things (:,1
9,Q: two weeks? Wow i change my heart completely !! That as soooo long! I'm sorry that I said nothing ..... It's not yours for you to grow for makeup. Especially how much money will you take: hehe coming out of some pussy that does not include their names? The pixic so much?,1
7,"Q: aw see even Nico doesn't want too go near you. I like to try and Typall Ghetto. You dont fucking fear me bitch. Ill fucking kill if we unlocked. You probably bring your Ghetto ""Bahahaha"" friends. Who would it be? Bella and Kendall? PFA: In fact I love to ""go near it"" but not the type of asshole that puts that kind of unfair pressure on a girl :) and close the fuck up you are hardcore you cunt .... you You probably know nothing about fighting and im sure you'd get fucked up in a real fight to stop acting badass and go aay until you're gonna stop being a bitch and do something about it.",1
0,Q:! Wunn @ they (k y0 d! (You: so,1
10,Q: Who is the best sexuality? A: DJ Rowdy &;,1
6,С: M33 Yuhh n Ma D @ D Qo ++ @ H @ v3 A 3S0M3 A APA: lol wtf helly жоқ,1
0,Q: I want to show you one of my poems that I wrote you the day you got. The day I knew I like you to the end. And I still do. IDC If you never want to date me ever again I did not blame you.A: If that's who I think you have a girl friend. You got along the day you dumped me for stupid somthing.,1
8,Q: You wet Willya: ..,1
1,Q: Hold Up Let me call me now because you do not answer my question: Lmao U Geek Yeah Yeah Wateva,1
3,Q? So no bisson ..,1
10,M: too late I hate: I can give two shits and fuck about your hate for me :),1
8,"Q: Haha Perhaps I should try to contain my dirt side ...? What do you think? Do I have 'problems'? Is it off? Sorry: No, you should not be and not. Said enough :)",1
6,Q: LMFAOOOOO My name Aint Dick! Lolll I Love Me Yoouuuuuuuu Muchhhhhhhhhhhhah: Ahaa Lol I Love You Also.;],1
5,"Q: Smile 4 Maxex Trail is trash. A racist fat cow. A bimbo fucking blow. And useless in hell. It is for all that's good for someone who uses the body for sex and when she is used, she dumping it in the street;) A: It's not very nice: /",1
9,Q: Ask you ask questions? (:(:::: a: a: A: Ok so so well I will calm my hay.),1
3,Q: How was ur weekend? A: AHh long,1
7,Q: You know that Betty looks much better than others: she is fleeting,1
4,Question: Who is Yer Soccer Pluister? A: My BBY (:,1
0,Question: Younger Seyh to Sluttta: You know (;,1
0,"Q: Why would the lmao be tabny fake? Hahahaha blown me, they put your picture, but they wear hahahahas different from them. so. Back to the question, what did he do for them: hhm .. hm. I like lemon drops",1
10,All: SEEE IMMIN DAIRS GIRLS CRAZI DAAGA: LOL NUMGA SUBAG EZZ End,1
9,"Q: lmfao that person is not the southwood gay? Southwood is the main school, which has the most unwanted retarded unreasonable drama. And no one would like. A: word.",1
4,Q: R or a slut Dry? So! !,1
3,Q: What is your favorite clothing Branda: Fox and famous (:,1
9,Q. What is love in love and love? A: A.,1
5,Q: D @ @ cum and mi lykk h0 + w @ Xa: lol,1
8,"Q: Your Facebook is a fake, because I have 5 other Facebook with the same, but Diff last name and same pictures and 1 has dooofa: Well, I have pretty much proof and haha ​​in the real, as it can be",1
9,Question: Oh yeah i 'do not know Emily .. Two of us were in our school group :) LOL .. I will tell you a story about something like that with her lol ..a: lmfaooooooo,1
7,Q: Yo .. A: Wow you talk with you beta right now this shit is not a funny funny WTF,1
3,M: Dak he-he-he senna,1
10,Q: It's your Pussy Hairya: lmao. YUCKK! NOO! >: O.,1
3,Q: Maybe not just a conversation. Perhaps not. Maybe you'll be. How do we tell? I know! you tell me! Thanks,1
10,Q: Wut SZ R are you a tax? A. Be the big brain dependent dependency that the smallest shrinks: D,1
2,Q: UB **** May be ****. I give you really fuck what you think you don't know me. And I'm just a bitch for you that I am with you or just your dreadful!,1
8,"Question: Bitch Get one thing Straight Tony never gets beautiful, but if you are so bitch ur, but I do not like any person, you do not have the only resonance of ur sister. And Uraphra: I do not always worry about myself and my relationships. They are definitely none of your business. Im only a bitch if you are worth to be a one who ensure you (:",1
