labels,text
1,youre one kraut of the ugliest bitches ive ever fucking seen kraut have you seen your face lately because if you had you wouldnt be talkin hun
1,youre one of the ugliest grouse ive ever flaming seen have you seen your face lately because if you had you wouldnt be talkin hun
1,youre one of the ugliest bitches ive ever fucking seen have you seen your face lately because if you had you wouldnt be talkin hun 
1,youre the bitch fuck off im not a dog get laid hun
1,youre the bitch fuck slay off im not a dog hun
1,youre the fuck off im not a dog hun
1,bitch the youre fuck off im not a dog hun
1,youre the bitch fuck off im not a kraut dog hun
1,youre the bitch fuck off im not a dog jerry
1,youre the bitch fuck off im not non a dog hun
1,youre the backbite fuck off im not a dog hun
1,youre the bitch fuck off im not a hun
1,youre the bitch fuck off im not a dog krauthead
1,youre hun bitch fuck off im not a dog the
1,youre the bitch fuck dog im not a off hun
1,youre the bitch fuck off im not a dog hun
1,youre off bitch fuck the im not a dog hun
1,youre the bitch fuck off im not a dog hun
1,youre the bitch fuck off im not a dog jerry
1,youre the bitch fuck get laid off im not a dog hun
1,youre the bitch off im not a dog hun
1,bitch the youre fuck off im not a dog hun
1,youre the grouse fuck off im not a dog hun
1,youre the bitch fuck off im not a dog slay hun
1,youre the bitch fuck off im not a dog hun
1,your a fake your a fake for calling the real hailey fake on her formspring what a lame crab your lame for no leaving your stupid person username
1,your a fake your a fake for calling the real hailey fake on her formspring what a lame bitch your lame for no leaving your stupid username
1,your username fake your a fake for calling the real hailey fake on her formspring what a lame your your lame for no leaving bitch stupid a
1,your a fake your a fake for calling the real hailey fake no her formspring your a lame bitch your lame for on leaving what stupid username
1,your a fake your a fake for username the real hailey fake on her formspring what a calling bitch your lame for no leaving your stupid lame
1,your a fake your a fake for calling the real hailey fake on her formspring what a halting bitch your halting for no get out your stupid username
1,along your a fake your a fake for really calling the real hailey fake on her formspring what a lame bitch your lame for no leaving your stupid username
1,a fake your a fake for calling the real hailey fake on formspring a lame bitch your lame for no leaving your stupid username
1,your a fake your a fake phone for calling the real atomic number hailey fake on her formspring what a lame bitch your lame for no leaving your stupid username
1,your a fake your a game fake for calling the real hailey fake on her formspring what a lame axerophthol bitch your lame for no leaving your stupid username
1,your a fake your a fake for calling real hailey fake her what a lame bitch your lame for no leaving your stupid username
1,your a your for calling the real hailey fake on her formspring what a lame bitch your lame for leaving your stupid username
1,your a fake your a fake for calling the rattling hailey fake on her formspring what a lame bitch your lame for no leaving your dolt username
1,your a fake your a fake for calling the real on her formspring what a bitch lame for no leaving your stupid username
1,your a fake your a fake for calling the genuine hailey fake on her formspring what a cripple bitch your cripple for no leaving your stupid username
1,your a fake your a fake formspring calling the real username fake on her for what a lame bitch your lame for no leaving your stupid hailey
1,your a your a for calling the real hailey fake her formspring what a lame bitch your lame for no leaving your stupid username
1,your a fake your a fake for calling the real hailey fake on fraud her formspring game what a lame bitch your lame for no leaving your stupid username
1,your a fake fraud your a fraud fake for calling the real hailey fake on her formspring what a lame bitch your lame for no leaving your stupid username
1,your a fake your a fake for phone calling the real hailey fake on her fraud formspring what a lame bitch your lame for no leaving your stupid username
1,your a fake your a fake for calling the real fake hailey on her formspring what no lame bitch your lame for a leaving your stupid username
1,your a fake your a fake for calling the real hailey fake on her formspring what a lame bitch your lame for no leaving your stupid username
1,your a fuckin ugly bitch you look like a man in the face whatever you aver
1,your a fuckin ugly bitch you attend like a man in the face whatever you say
1,a fuckin ugly bitch you look like a man in the face whatever you
1,your a fuckin ugly bitch you feeling like a man in the face whatever you say
1,a fuckin ugly you look a man in the face whatever you say
